ydgdp,cs_index_ret,cs_index_vol,savgnatshock,savgpolshock,savgrevshock,savgtershock,countrycode,timecode
6.742384,.6174988,.1060837,.1531529,0,0,0,40,173
7.069458,.4394759,-.1241322,.1531529,0,0,0,40,174
7.074794,.1486071,.1396065,.2203276,0,0,0,40,175
6.825623,.0034707,.3164785,.0671746,0,0,0,40,176
6.404514,-.3418691,.1441011,.0671746,0,0,0,40,177
6.165381,-.5048511,.1158251,.0671746,0,0,0,40,178
5.889131,.1427617,-.2282015,0,0,0,0,40,179
5.963894,.4242274,-.5245866,0,0,0,0,40,180
5.85602,.5270253,-.5328718,0,0,0,0,40,181
5.683873,.4600117,-.6545936,0,0,0,0,40,182
5.833273,-.0416904,-.5714421,0,0,0,0,40,183
5.889624,-.4709078,-.2065781,0,0,0,0,40,184
6.287476,-.3931563,-.2349056,0,0,0,0,40,185
6.566437,-.3617444,.190623,0,0,0,0,40,186
6.715376,.0174408,.1777404,0,0,0,0,40,187
6.694738,.2923063,-.043645,0,0,0,0,40,188
6.555688,.0287712,.0727719,0,0,0,0,40,189
6.435255,-.060666,-.275379,0,0,0,0,40,190
6.39372,.0015991,-.4324274,0,0,0,0,40,191
6.400952,.1204958,-.6234152,0,0,0,0,40,192
2.433245,-1.545081,-.121481,0,0,0,0,42,77
3.145375,-.9824113,-.8457808,0,0,0,0,42,78
4.310215,-.8050178,-1.005017,0,0,0,0,42,79
5.289653,.8269426,-.5171375,0,0,0,0,42,80
4.298339,.5798304,-.257349,0,0,0,0,42,81
4.640346,.0170483,-.1787497,0,0,0,0,42,82
4.352063,.3213931,-.2833138,0,0,0,0,42,83
4.661041,-1.748662,-.5772844,0,0,0,0,42,84
4.750403,-1.850395,-.8213024,0,0,0,0,42,85
4.085623,-1.035308,-.5542665,0,0,0,0,42,86
3.786834,-1.294266,-.6875448,0,0,0,0,42,87
2.409241,-.5535774,-.9891405,0,0,0,0,42,88
2.908003,-.5308622,-1.12927,0,0,0,0,42,89
2.67476,-.9475148,-1.478191,0,0,0,0,42,90
1.986362,-.8447861,-1.2465,0,0,0,0,42,91
1.879099,-1.004366,-1.350661,0,0,0,0,42,92
.0298372,-.9193098,-1.309374,0,0,0,0,42,93
-.9036177,-.7785201,-1.07871,0,0,0,0,42,94
-1.231087,-.4543473,-.8002665,0,0,0,0,42,95
-1.383969,.5018868,-.3792978,0,0,0,0,42,96
-.3246427,.8478171,-.4286996,0,0,0,0,42,97
.7775674,1.241122,-.2718238,0,0,0,0,42,98
1.570482,.4194715,-.2451817,0,0,0,0,42,99
2.442731,-.0351431,-.4304013,0,0,0,0,42,100
2.844816,-.1547005,-.5673893,0,0,0,0,42,101
3.823482,-.7842621,-1.007033,0,0,0,0,42,102
5.515079,-.0869115,-1.362301,0,0,0,0,42,103
6.572212,-.4375238,-1.603793,0,0,0,0,42,104
6.48875,-.5056959,-1.449374,0,0,0,0,42,105
5.736647,-.1405829,-1.40866,0,0,0,0,42,106
4.553877,.0354118,-1.348184,0,0,0,0,42,107
3.622095,.2776869,-1.481747,0,0,0,0,42,108
3.981833,.6907426,-1.515824,0,0,0,0,42,109
4.150286,1.012724,-1.321755,0,0,0,0,42,110
4.105468,1.216951,-1.113386,0,0,0,0,42,111
4.312494,1.585463,-.6593779,.0968545,0,0,0,42,112
4.505419,1.29518,-.3824389,.0968545,0,0,0,42,113
4.577304,1.988545,-.1669953,.0968545,0,0,0,42,114
4.759681,1.384278,.1144053,.0968545,0,0,0,42,115
5.010728,-.0134475,.4251045,0,0,0,0,42,116
5.03995,.3856746,.7336039,0,0,0,0,42,117
4.930089,-1.033938,.6420072,0,0,0,0,42,118
4.61942,-1.038874,.4389881,0,0,0,0,42,119
3.992472,-.0190483,.0863802,0,0,0,0,42,120
3.785715,.0605726,-.3617323,0,0,0,0,42,121
3.460139,.6490421,.0257022,0,0,0,0,42,122
3.552239,.5594882,.1245076,0,0,0,0,42,123
3.840902,.4240207,.0253614,0,0,0,0,42,124
3.155873,-.492992,.1841528,0,0,0,0,42,125
3.284147,-1.182847,-.2543049,0,0,0,0,42,126
2.543128,-1.492439,-.2263028,0,0,0,0,42,127
1.95551,-1.854707,.0836284,0,0,0,0,42,128
2.192647,-1.114776,-.1189966,0,0,0,0,42,129
1.819001,-.807122,-.1689721,0,0,0,0,42,130
1.636739,-.6272343,-.3070445,0,0,0,0,42,131
.7613941,-1.01605,-.3380024,0,0,0,0,42,132
-.1940865,-.9502071,-.1729091,.1322154,0,0,0,42,133
-1.096421,-1.277018,-.1951569,.1322154,0,0,0,42,134
-1.346262,-.6325594,-.3427728,.1322154,0,0,0,42,135
-.9151734,.3405018,-.8793765,.1322154,0,0,0,42,136
-.3292674,.2459179,-1.331693,0,0,0,0,42,137
.6587276,.9961639,-1.28668,0,0,0,0,42,138
1.177108,.6552513,-1.408652,0,0,0,0,42,139
1.548219,.4785972,-1.280725,0,0,0,0,42,140
1.443436,.3736879,-1.095921,0,0,0,0,42,141
1.240742,.0520512,-1.43087,.0036972,0,0,0,42,142
.9815878,.0443169,-1.271878,.0036972,0,0,0,42,143
.7721474,.3228082,-1.341555,.0036972,0,0,0,42,144
.8727533,.2998304,-1.422075,.0036972,0,0,0,42,145
.6897621,.7413762,-1.227239,0,0,0,0,42,146
.9652406,.5864184,-1.183233,0,0,0,0,42,147
1.437816,.5968705,-1.309574,0,0,0,0,42,148
1.856144,.6364747,-1.418319,0,0,0,0,42,149
2.262578,.3327466,.8069897,0,0,0,0,42,150
2.443857,.9971806,.7836041,0,0,0,0,42,151
2.33783,.362398,1.001062,0,0,0,0,42,152
1.853621,.2385533,1.098829,0,0,0,0,42,153
1.403101,-.6456726,-.2233552,0,0,0,0,42,154
.9801721,-1.575802,-.0366579,0,0,0,0,42,155
-.0084922,-1.584092,.2028576,0,0,0,0,42,156
-1.19501,-2.550302,.7618201,0,0,0,0,42,157
-2.340992,-1.986587,.783457,0,0,0,0,42,158
-3.0437,-.9298743,.9946638,0,0,0,0,42,159
-2.951495,.0602833,.7752761,0,0,0,0,42,160
-1.421345,.8500335,.1417261,0,0,0,0,42,161
.2604364,.7560228,-.1511668,0,0,0,0,42,162
1.258495,-.2799887,-.2233624,0,0,0,0,42,163
1.917996,-.7831008,-.2353215,0,0,0,0,42,164
1.379176,-.7989376,-.1477657,0,0,0,0,42,165
.5276649,-.7389649,-.0840959,0,0,0,0,42,166
-.2759883,-.5829593,-.5010625,0,0,0,0,42,167
-1.258475,-1.425138,.00039,0,0,0,0,42,168
-1.439361,-1.554748,.1451226,0,0,0,0,42,169
-2.319466,-1.442073,.2212647,0,0,0,0,42,170
-2.534142,-1.762352,.4280808,0,0,0,0,42,171
-3.28379,-.8451786,.372971,0,0,0,0,42,172
-4.048769,-.4347144,.2091209,0,0,0,0,42,173
-3.432708,-.2079066,.2911992,0,0,0,0,42,174
-3.009082,.3038064,.2595915,0,0,0,0,42,175
-1.136557,.3853683,.1305737,0,0,0,0,42,176
.0868541,.6464577,.0747087,0,0,0,0,42,177
.713702,1.156724,.1279845,0,0,0,0,42,178
1.166353,.8678661,.1927448,0,0,0,0,42,179
.8891944,.1771249,.387067,0,0,0,0,42,180
1.102937,-1.006811,.9366571,0,0,0,0,42,181
1.390397,-1.027977,.9057101,0,0,0,0,42,182
1.596962,-.9009376,.830882,0,0,0,0,42,183
1.805748,-.811394,.7625241,0,0,0,0,42,184
1.629982,.0359317,.334497,0,0,0,0,42,185
1.393748,-.9258819,.4415438,0,0,0,0,42,186
1.364815,-1.019259,.585754,0,0,0,0,42,187
1.527131,-.4887617,.514321,0,0,0,0,42,188
1.930804,-.5740041,.3264736,0,0,0,0,42,189
2.431719,-.0478064,.0047993,.350271,0,0,0,42,190
2.611861,.6786742,-.2219964,.350271,0,0,0,42,191
2.48168,.6952916,-.5353208,.350271,0,0,0,42,192
1.72443,1.171324,-.099413,0,0,0,0,45,70
1.863855,1.26559,-.271724,0,0,0,0,45,71
2.665087,.8445362,-.7160154,0,0,0,0,45,72
3.432176,-.5337701,-.1168637,0,0,0,0,45,73
3.783679,-1.357492,.0596178,0,0,0,0,45,74
4.755381,-1.447011,.0946632,0,0,0,0,45,75
4.46981,-1.87322,.0758471,0,0,0,0,45,76
3.595395,-.2699803,-.6833887,0,0,0,0,45,77
3.320845,.7117341,-.9552077,0,0,0,0,45,78
2.065228,.7354178,-.9742432,0,0,0,0,45,79
.5099069,.8983404,-1.021324,0,0,0,0,45,80
-.0275088,.9804916,-.3122329,0,0,0,0,45,81
-.5429931,.5109735,-.1183772,0,0,0,0,45,82
-.7073804,.1112532,.0457238,0,0,0,0,45,83
.0061042,-.3847492,.3328761,0,0,0,0,45,84
-.8723844,-.7969193,.1201212,0,0,0,0,45,85
-1.015762,-.8713874,.0241455,0,0,0,0,45,86
-.9705378,-.0807027,-.1527235,0,0,0,0,45,87
-1.235408,.1306512,-.175227,0,0,0,0,45,88
-1.140182,.2562096,-.4509123,0,0,0,0,45,89
-1.529464,.1504775,-.5116373,0,0,0,0,45,90
-2.655154,-.3468361,-.5718525,0,0,0,0,45,91
-3.336414,-.7491084,-.6554005,0,0,0,0,45,92
-1.75106,-.728307,-.3824108,0,0,0,0,45,93
-.044909,-.3316281,-.2321927,0,0,0,0,45,94
2.548777,.185485,.1095555,0,0,0,0,45,95
4.140368,.414669,.067378,0,0,0,0,45,96
3.115637,1.320574,.0010978,0,0,0,0,45,97
3.1038,1.018989,.034671,0,0,0,0,45,98
2.793082,1.022187,-.0439327,0,0,0,0,45,99
3.710144,1.497009,.0129101,0,0,0,0,45,100
4.21337,.6678565,-.0772191,0,0,0,0,45,101
3.577371,.1605797,-.3199104,0,0,0,0,45,102
2.889641,-.2877523,-.7461873,0,0,0,0,45,103
1.628215,-.3099675,-1.073417,0,0,0,0,45,104
2.661114,-.1256748,-1.07243,0,0,0,0,45,105
4.073851,.61238,-.8622326,0,0,0,0,45,106
4.771512,.5793508,-.5806213,0,0,0,0,45,107
5.321567,.4159021,-.278584,0,0,0,0,45,108
4.215062,-.036623,-.2183335,0,0,0,0,45,109
2.969044,-.1858817,-.3843039,0,0,0,0,45,110
2.049271,-.1091938,-.4233182,0,0,0,0,45,111
1.256209,-.2523257,-.5355843,0,0,0,0,45,112
1.095607,-.6035269,.1993196,0,0,0,0,45,113
.6271254,-.178872,.6081149,0,0,0,0,45,114
.1991298,-.5457413,.939791,0,0,0,0,45,115
.144853,-1.505476,1.493283,0,0,0,0,45,116
.9338869,-.8567531,1.365669,0,0,0,0,45,117
1.585264,-.9825718,1.303723,0,0,0,0,45,118
2.890864,-.4477707,1.152958,0,0,0,0,45,119
3.887933,.477452,.713792,0,0,0,0,45,120
4.091103,1.005656,.5870751,0,0,0,0,45,121
4.214298,.2488172,.6705875,0,0,0,0,45,122
4.960782,-.2473776,.8459072,0,0,0,0,45,123
4.514438,.0561572,.7618053,0,0,0,0,45,124
3.894546,-.7264087,.8478401,0,0,0,0,45,125
3.243882,-.6784345,.9594712,0,0,0,0,45,126
2.177159,-.1459943,.8290461,0,0,0,0,45,127
1.529851,-.597009,1.160812,0,0,0,0,45,128
3.309408,.0636185,1.247029,0,0,0,0,45,129
4.017443,.2648278,1.092637,0,0,0,0,45,130
3.251488,.0293992,.978505,0,0,0,0,45,131
4.084213,.0349268,.8637404,0,0,0,0,45,132
2.349785,-.4435324,.8060539,0,0,0,0,45,133
1.814332,-.9183522,.7396752,0,0,0,0,45,134
2.388849,-.7086623,.859771,0,0,0,0,45,135
2.321958,-.0957301,.7703927,0,0,0,0,45,136
2.702721,.4187091,.5314611,0,0,0,0,45,137
3.330298,1.021999,.3347482,0,0,0,0,45,138
4.149378,.6685184,.2162289,0,0,0,0,45,139
4.369629,.829204,.0857733,0,0,0,0,45,140
4.305118,.6923233,.0550893,0,0,0,0,45,141
4.402398,.7628688,.0121847,0,0,0,0,45,142
5.752969,1.095301,-.1067763,0,0,0,0,45,143
5.48666,1.222439,-.2811991,0,0,0,0,45,144
5.616391,1.063015,-.0957449,0,0,0,0,45,145
7.037254,1.355364,.1535622,0,0,0,0,45,146
5.393921,1.112035,.4496617,0,0,0,0,45,147
6.032569,.7267288,.6036969,0,0,0,0,45,148
6.617457,.9026268,.4080151,0,0,0,0,45,149
4.803711,.8203003,.3861142,0,0,0,0,45,150
4.944669,1.072226,.2270501,0,0,0,0,45,151
5.096676,.9677804,.2252663,0,0,0,0,45,152
4.242017,.4387855,.4321011,0,0,0,0,45,153
4.622505,-.1495344,.65543,0,0,0,0,45,154
3.593841,-.5876076,.6694497,0,0,0,0,45,155
1.62634,-1.28285,1.199768,0,0,0,0,45,156
-.6010247,-1.627074,1.778095,0,0,0,0,45,157
-2.472562,-1.761981,1.80866,0,0,0,0,45,158
-2.464028,-1.30554,1.845617,0,0,0,0,45,159
-1.245994,-.3169359,1.427177,0,0,0,0,45,160
1.375484,.3394274,.6336551,0,0,0,0,45,161
2.777076,.7785262,.2363983,0,0,0,0,45,162
3.295886,.2776912,.0915112,0,0,0,0,45,163
3.647343,.2285778,-.0461962,0,0,0,0,45,164
3.626914,.2918924,-.0533154,0,0,0,0,45,165
3.528737,.1087512,-.0301325,0,0,0,0,45,166
3.130481,.3098266,-.2688866,0,0,0,0,45,167
2.797074,-.1809222,-.1483725,0,0,0,0,45,168
2.380154,-.2239432,-.1058895,0,0,0,0,45,169
3.240784,.0258069,-.2786537,0,0,0,0,45,170
3.204367,.0174345,-.2804753,0,0,0,0,45,171
9.286787,1.782216,-.3678766,0,0,0,0,48,69
9.286787,2.575422,-.4112818,0,0,0,0,48,70
9.286787,2.140419,-.6244439,0,0,0,0,48,71
9.286787,1.950348,-.5154428,0,0,0,0,48,72
10.71607,-.6131744,.3516982,0,0,0,0,48,73
10.71607,-.8446772,.3704059,0,0,0,0,48,74
10.71607,-.9311547,.3405412,0,0,0,0,48,75
10.71607,-1.46886,.1411418,0,0,0,0,48,76
9.455178,.6738042,-.8180882,0,0,0,0,48,77
9.455178,.8544909,-1.11447,0,0,0,0,48,78
9.455178,.6744652,-1.12967,0,0,0,0,48,79
9.455178,.9769049,-1.161351,0,0,0,0,48,80
8.641776,1.042931,-.9774165,0,0,0,0,48,81
8.641776,.6656772,-.9974992,0,0,0,0,48,82
8.641776,.2863793,-1.152209,0,0,0,0,48,83
8.641776,-1.136584,-.6186136,0,0,0,0,48,84
6.4222,-1.061386,-.5938382,0,0,0,0,48,85
6.4222,-.3667157,-.5489568,0,0,0,0,48,86
6.4222,-.4575253,-.5848615,0,0,0,0,48,87
6.4222,.596535,-.8646922,0,0,0,0,48,88
1.41034,.6692919,-1.111589,0,0,0,0,48,89
2.640039,-.4154685,-1.389125,0,0,0,0,48,90
4.211988,-.1229158,-1.37259,0,0,0,0,48,91
6.211719,-.2917334,-1.6066,0,0,0,0,48,92
6.598716,-.1808959,-1.527313,0,0,0,0,48,93
8.388006,.2670982,-1.315183,0,0,0,0,48,94
9.839058,.3847839,-1.278139,0,0,0,0,48,95
11.35355,1.367369,-1.235068,0,0,0,0,48,96
14.2185,1.881542,-.9113227,0,0,0,0,48,97
14.12627,.887364,-.4355174,0,0,0,0,48,98
13.8052,.6587088,-.2654386,0,0,0,0,48,99
12.18956,.316247,-.3249426,0,0,0,0,48,100
8.787602,-.8412653,-.5099604,0,0,0,0,48,101
7.590916,-.3434005,-.9115089,0,0,0,0,48,102
6.950298,-.4203549,-.9827562,0,0,0,0,48,103
7.029747,-.4172383,-.62067,0,0,0,0,48,104
8.590854,.0185917,-.7795801,0,0,0,0,48,105
8.950639,.41713,-.7538494,0,0,0,0,48,106
7.954062,.2296483,-.9797257,0,0,0,0,48,107
7.446579,-.1687142,-1.45153,0,0,0,0,48,108
6.074018,-.2394411,-1.456692,0,0,0,0,48,109
6.340922,-.4349881,-1.628825,0,0,0,0,48,110
7.890959,-.2965384,-1.379669,0,0,0,0,48,111
8.137484,-.3444843,-.7891236,0,0,0,0,48,112
7.074048,-1.589052,.1050948,0,0,0,0,48,113
4.046206,-1.452361,.8720024,0,0,0,0,48,114
.1565374,-2.80721,1.487788,0,0,0,0,48,115
-2.136763,-2.983968,1.617123,0,0,0,0,48,116
-1.944447,-.5365475,1.628865,0,0,0,0,48,117
.1707824,-.333907,1.345248,0,0,0,0,48,118
3.502353,3.068052,1.302999,0,0,0,0,48,119
5.977793,2.802689,1.22113,0,0,0,0,48,120
7.477829,2.035859,.7953688,0,0,0,0,48,121
8.036254,1.133288,.8090386,0,0,0,0,48,122
10.55271,-1.116516,.4803014,0,0,0,0,48,123
9.944658,-.6883755,.2699908,0,0,0,0,48,124
8.020856,-1.458028,.377001,0,0,0,0,48,125
4.766843,-1.310938,.3477692,0,0,0,0,48,126
-1.107937,-.7944275,.21539,0,0,0,0,48,127
-2.399107,-1.583584,.4383245,0,0,0,0,48,128
-2.783247,-.7208591,.4327863,0,0,0,0,48,129
-.3823042,.2546851,.3698923,0,0,0,0,48,130
2.57342,-.4134115,.2745897,0,0,0,0,48,131
4.056386,-.0234789,.1893879,0,0,0,0,48,132
5.32132,-.7474967,.0918438,0,0,0,0,48,133
4.044387,-1.422851,.0940033,0,0,0,0,48,134
3.766156,-.3445295,.2712013,0,0,0,0,48,135
4.44702,.9309731,.2177836,0,0,0,0,48,136
5.809383,1.173262,.1716986,0,0,0,0,48,137
8.919225,1.397585,.0082598,0,0,0,0,48,138
9.366028,.568152,-.1952109,0,0,0,0,48,139
8.772076,.0584338,-.4955722,0,0,0,0,48,140
7.615736,-.1160997,-.6559131,0,0,0,0,48,141
6.200498,-.1690831,-.7976204,0,0,0,0,48,142
6.394337,.0031557,-1.003148,0,0,0,0,48,143
7.087124,.0246322,-.8681399,0,0,0,0,48,144
8.344367,-.0062502,-.8181404,0,0,0,0,48,145
8.795957,.3185961,-.7394708,0,0,0,0,48,146
8.656461,.1023958,-.3679549,0,0,0,0,48,147
8.334413,.1499445,-.4247206,0,0,0,0,48,148
7.807384,.7217799,-.2119711,0,0,0,0,48,149
8.124274,.8114294,.1055516,0,0,0,0,48,150
8.838168,1.691614,.1974787,0,0,0,0,48,151
8.665153,1.436356,.5508081,0,0,0,0,48,152
8.715827,.5197735,.5694835,0,0,0,0,48,153
7.04931,-.641855,.7137563,0,0,0,0,48,154
4.384202,-1.436084,.5465205,0,0,0,0,48,155
1.820047,-2.390648,.6827391,0,0,0,0,48,156
-2.556201,-3.099175,1.277928,0,0,0,0,48,157
-3.763214,-2.612566,1.317977,0,0,0,0,48,158
-3.098635,-1.24705,1.622239,0,0,0,0,48,159
-.8955447,.4339568,1.544645,0,0,0,0,48,160
5.290376,1.615879,.9039506,0,0,0,0,48,161
10.39841,1.832027,.5399038,0,0,0,0,48,162
12.3454,.4749561,.0162117,0,0,0,0,48,163
13.82171,.1001433,-.3656682,0,0,0,0,48,164
12.2953,.0622869,-.4787118,0,0,0,0,48,165
8.119407,-.0874572,-.5785193,0,0,0,0,48,166
7.034911,-.0711662,-.7004144,0,0,0,0,48,167
5.02353,-.9997596,-.3538713,0,0,0,0,48,168
3.068206,-1.146769,-.0994014,0,0,0,0,48,169
3.213466,-.5062912,.0082122,0,0,0,0,48,170
1.79375,-.5803748,.090763,0,0,0,0,48,171
1.299346,.1932167,-.1138336,0,0,0,0,48,172
1.701203,.3877192,-.4531787,0,0,0,0,48,173
2.284129,.1828497,-.6464104,0,0,0,0,48,174
3.812366,.1814628,-.6691262,0,0,0,0,48,175
4.852757,.1548658,-.5779443,0,0,0,0,48,176
5.273001,-.0480396,-.4642979,0,0,0,0,48,177
4.879664,-.3030161,-.3808006,0,0,0,0,48,178
4.077861,-.0578759,-.5674863,0,0,0,0,48,179
3.525328,-.2060977,-.8299229,0,0,0,0,48,180
2.929403,-.2038229,-.7624164,0,0,0,0,48,181
2.703636,-.2058372,-.6959859,0,0,0,0,48,182
2.457111,-.3656109,-.5590796,0,0,0,0,48,183
1.908661,-.8856321,-.1609801,0,0,0,0,48,184
1.797633,-.7564024,-.0596121,0,0,0,0,48,185
1.776955,-.8523388,.1558699,0,0,0,0,48,186
1.56551,-.8356703,.2380688,0,0,0,0,48,187
1.976012,-.264645,.1106319,0,0,0,0,48,188
2.127608,-.2806162,.0011261,0,0,0,0,48,189
2.372316,.1821688,-.2462931,0,0,0,0,48,190
3.383295,.20179,-.4542466,0,0,0,0,48,191
3.423182,.1890383,-.5891455,0,0,0,0,48,192
3.643979,2.455518,.3844537,0,0,0,0,49,69
4.255994,1.215818,.4979205,0,0,0,0,49,70
4.928402,1.31762,.2655951,0,0,0,0,49,71
5.487645,1.573744,.4854811,0,0,0,0,49,72
5.662111,.079743,1.010862,0,0,0,0,49,73
5.626069,.3869344,.7664458,0,0,0,0,49,74
5.341426,.238574,.5699309,0,0,0,0,49,75
4.949142,-.7979212,.0481736,0,0,0,0,49,76
4.823217,.3621015,-1.23061,0,0,0,0,49,77
4.711122,-.1781114,-1.764551,0,0,0,0,49,78
4.652961,-.1197736,-2.04789,0,0,0,0,49,79
4.707611,.2739016,-2.12338,0,0,0,0,49,80
4.486696,.0702194,-1.669441,0,0,0,0,49,81
4.247714,-.584635,-1.471296,0,0,0,0,49,82
4.043306,-.461672,-1.279304,.0244139,0,0,0,49,83
3.677763,-1.936564,-.4094349,.0244139,0,0,0,49,84
3.272377,-1.500359,-.1127489,.0244139,0,0,0,49,85
2.829248,-.05518,.1998914,.0244139,0,0,0,49,86
2.430691,-.6616014,.1264711,0,0,0,0,49,87
2.242382,.5382836,-.1856156,0,0,0,0,49,88
2.160034,-.0033104,-.4110816,0,0,0,0,49,89
1.985777,-.8503792,-.7097464,0,0,0,0,49,90
1.504742,-1.010146,-.5550016,0,0,0,0,49,91
.6848068,-1.670416,-.3830676,0,0,0,0,49,92
-.2113864,-1.029374,-.2256549,0,0,0,0,49,93
-.9699916,-.7417101,-.1451585,0,0,0,0,49,94
-1.334515,-.1563953,.0031087,0,0,0,0,49,95
-1.170149,.9893562,-.2914895,0,0,0,0,49,96
-.5466596,1.069412,-.4038444,0,0,0,0,49,97
.3920062,.8444378,-.3455286,0,0,0,0,49,98
1.409917,.5298033,-.2249842,0,0,0,0,49,99
2.226462,.0774178,-.1840692,0,0,0,0,49,100
2.676621,-.3427989,-.3308962,0,0,0,0,49,101
3.856954,-.7844027,-.3726074,0,0,0,0,49,102
3.430826,-.4569245,-.6646487,0,0,0,0,49,103
4.34236,-.2276097,-.8219859,0,0,0,0,49,104
4.135772,-.0545344,-.7672617,0,0,0,0,49,105
2.859557,.435033,-.8045695,0,0,0,0,49,106
3.313043,.3583914,-.8682134,0,0,0,0,49,107
2.421241,.1942809,-.9263827,0,0,0,0,49,108
2.620453,.7822563,-1.002279,0,0,0,0,49,109
3.028297,.9268467,-.9511265,0,0,0,0,49,110
3.253194,1.521683,-.6668304,0,0,0,0,49,111
3.805868,1.780028,-.392272,0,0,0,0,49,112
4.199324,1.142695,-.1228175,0,0,0,0,49,113
4.533198,2.010112,-.0160862,0,0,0,0,49,114
4.713368,1.130156,.1196593,0,0,0,0,49,115
4.371,.1158602,.4837967,0,0,0,0,49,116
4.274356,.8356236,.5004869,0,0,0,0,49,117
4.397933,-.4624087,.3942067,.0804607,0,0,0,49,118
4.430691,-.3476365,.0457662,.0804607,0,0,0,49,119
4.624722,.3002132,-.4287183,.2551318,0,0,0,49,120
5.24175,-.1641015,-.5470539,.2551318,0,0,0,49,121
5.240137,.2258439,-.4168233,.1746711,0,0,0,49,122
4.967671,-.1457587,-.1635502,.1746711,0,0,0,49,123
4.887372,.1276554,-.2356901,0,0,0,0,49,124
4.320844,-.5670974,-.0168289,0,0,0,0,49,125
3.860113,-.7354604,-.1220879,0,0,0,0,49,126
3.79013,-.4610331,-.2791369,0,0,0,0,49,127
3.60371,-1.104137,.0035337,0,0,0,0,49,128
3.168458,-.1916267,-.187333,0,0,0,0,49,129
3.102936,-.1600529,-.3024162,0,0,0,0,49,130
2.850045,-.4650187,-.2009177,0,0,0,0,49,131
2.674113,-.6072443,-.014374,0,0,0,0,49,132
2.88339,-.8177416,-.1119777,0,0,0,0,49,133
2.826997,-1.02626,-.138517,0,0,0,0,49,134
2.961892,-.1828929,-.1383297,0,0,0,0,49,135
3.042654,.5885656,-.7600603,0,0,0,0,49,136
3.018236,.7477968,-1.099007,0,0,0,0,49,137
3.019266,1.043608,-1.297547,0,0,0,0,49,138
3.250077,.5483116,-1.600602,0,0,0,0,49,139
3.207351,.5119353,-1.721466,0,0,0,0,49,140
3.132701,.4898796,-1.764198,0,0,0,0,49,141
3.457911,.4883976,-1.862334,0,0,0,0,49,142
3.311839,.696709,-1.84529,0,0,0,0,49,143
3.5209,1.010816,-1.733374,0,0,0,0,49,144
3.818849,.6317855,-1.702124,0,0,0,0,49,145
3.850116,.8398948,-1.726349,0,0,0,0,49,146
3.955956,.501538,-1.562814,0,0,0,0,49,147
3.995344,.5409774,-1.5636,0,0,0,0,49,148
3.881599,.9179311,-1.366814,0,0,0,0,49,149
3.6898,.7239501,-1.124471,0,0,0,0,49,150
3.602143,.8041685,-1.001235,0,0,0,0,49,151
3.420041,.2649254,-.7078699,0,0,0,0,49,152
3.015074,-.2221792,-.5501633,0,0,0,0,49,153
2.591754,-.8919435,-.2677828,0,0,0,0,49,154
1.992418,-1.244337,-.209704,0,0,0,0,49,155
.8877363,-1.533819,.1008482,0,0,0,0,49,156
-.6573486,-2.049361,.7305906,.0997529,0,0,0,49,157
-2.278224,-2.173366,.8769717,.0997529,0,0,0,49,158
-3.479851,-1.133546,1.041707,.0997529,0,0,0,49,159
-3.907739,-.1155476,.8548554,.0997529,0,0,0,49,160
-3.061452,.4258685,.3350769,.0222509,0,0,0,49,161
-1.81585,.7833655,-.0362221,.0222509,0,0,0,49,162
-.8386176,-.3921991,.0487364,.0222509,0,0,0,49,163
-.2014594,-.6744449,-.0198524,.0222509,0,0,0,49,164
.1371929,-.7982001,-.1851514,0,0,0,0,49,165
.2277924,-.3346371,-.0995898,0,0,0,0,49,166
.3282397,.0456358,-.5536948,0,0,0,0,49,167
.050283,-.9362803,-.065495,0,0,0,0,49,168
-.4162273,-.7916459,.058031,0,0,0,0,49,169
-1.014896,-1.211251,.2597394,0,0,0,0,49,170
-1.506413,-1.534158,.5777289,0,0,0,0,49,171
-1.655074,-.7551363,.5834871,0,0,0,0,49,172
-2.081952,-.617086,.6226985,0,0,0,0,49,173
-2.18602,-.5278112,.5586352,0,0,0,0,49,174
-2.151126,-.1167294,.4126877,0,0,0,0,49,175
-1.721207,.3416986,.0852497,0,0,0,0,49,176
-.831699,.5547989,.090175,0,0,0,0,49,177
-.0448693,.8855899,.1351058,0,0,0,0,49,178
.7639933,1.048502,-.0154967,0,0,0,0,49,179
1.369319,.3452035,.0687552,0,0,0,0,49,180
1.952394,-.1224566,.2826445,0,0,0,0,49,181
2.535369,.0849842,.2902961,0,0,0,0,49,182
2.994478,-.2467194,.310003,0,0,0,0,49,183
3.377821,-.4152173,.2668315,0,0,0,0,49,184
3.521977,-.2282987,.11615,0,0,0,0,49,185
3.535575,-.8609095,.1013961,0,0,0,0,49,186
3.428194,-.8857064,.6019322,0,0,0,0,49,187
3.223412,-.3316945,.5089313,0,0,0,0,49,188
3.106629,-.1775421,.4828214,0,0,0,0,49,189
3.023188,.2610898,.8102586,0,0,0,0,49,190
3.00705,.4733106,.4659057,0,0,0,0,49,191
3.05216,.2365268,.5586463,0,0,0,0,49,192
2.878216,1.135125,-.7530213,0,0,0,0,50,69
2.722039,.6681646,-.9116136,0,0,0,0,50,70
3.159366,.4220242,-.7220176,0,0,0,0,50,71
3.398719,.842527,-.7892781,0,0,0,0,50,72
3.680856,-.4932321,-.057245,0,0,0,0,50,73
3.612767,-.0474939,-.0817252,0,0,0,0,50,74
